# energy spacing d = 1
# interaction strength g = 0.2
# eigenvalues E_i, eigenvectors (C_0i, C_1i, C_2i, C_3i, C_4i, C_5i)

1.548          0.99024        0.10812        0.056338       0.056338       0.036659       0.0064017      
3.5795         -0.11812       0.98402        0.090052       0.090052       0.0050153      0.038839       
5.6            -0.049365      -0.098731      0.98774        -0.00042861    0.098731       0.049367       
5.6            -0.048217      -0.096435      -0.02367       0.98802        0.096435       0.048216       
7.6309         -0.0261        0.0075612      -0.10312       -0.10312       0.9857         0.079937       
9.6416         0.0051294      -0.030183      -0.043513      -0.04351       -0.089317      0.99363        
