# dimension of H = 6
# flow parameter s, norm of off-diagonal elements of H, vectorized elements of H (N*N elements)
1.01	0.013043	1.41678	-0.00426399	-5.98968e-08	-5.98968e-08	-6.3867e-11	-4.18153e-14	-0.00426399	3.47068	-0.00368036	-0.00368036	6.7163e-08	6.4572e-11	-5.98968e-08	-0.00368036	5.5	2.29087e-07	-0.00376148	-6.85788e-08	-5.98968e-08	-0.00368036	2.29087e-07	5.5	-0.00376148	-6.85788e-08	-6.3867e-11	6.7163e-08	-0.00376148	-0.00376148	7.54943	-0.00338987	-4.18153e-14	6.4572e-11	-6.85788e-08	-6.85788e-08	-0.00338987	9.56311	
1.111	0.00857024	1.41678	-0.0027847	-2.24623e-08	-2.24623e-08	-1.59836e-11	-6.83704e-15	-0.0027847	3.47068	-0.00242802	-0.00242802	2.89337e-08	1.65238e-11	-2.24623e-08	-0.00242802	5.5	5.03537e-08	-0.00246107	-2.65121e-08	-2.24623e-08	-0.00242802	5.03537e-08	5.5	-0.00246107	-2.65121e-08	-1.59836e-11	2.89337e-08	-0.00246107	-0.00246107	7.54943	-0.00225071	-6.83704e-15	1.65238e-11	-2.65121e-08	-2.65121e-08	-0.00225071	9.56311	
1.212	0.00563166	1.41678	-0.00181861	-9.05699e-09	-9.05699e-09	-4.26046e-12	-1.1996e-15	-0.00181861	3.47067	-0.00160182	-0.00160182	1.2479e-08	4.48919e-12	-9.05699e-09	-0.00160182	5.5	7.96594e-10	-0.00161023	-1.08989e-08	-9.05699e-09	-0.00160182	7.96594e-10	5.5	-0.00161023	-1.08989e-08	-4.26046e-12	1.2479e-08	-0.00161023	-0.00161023	7.54944	-0.00149436	-1.1996e-15	4.48919e-12	-1.08989e-08	-1.08989e-08	-0.00149436	9.56311	
1.313	0.00370092	1.41677	-0.00118768	-3.78692e-09	-3.78692e-09	-1.17123e-12	-2.18044e-16	-0.00118768	3.47067	-0.00105676	-0.00105676	5.38467e-09	1.25592e-12	-3.78692e-09	-0.00105676	5.5	-8.68467e-09	-0.00105354	-4.618e-09	-3.78692e-09	-0.00105676	-8.68467e-09	5.5	-0.00105354	-4.618e-09	-1.17123e-12	5.38467e-09	-0.00105354	-0.00105354	7.54944	-0.000992185	-2.18044e-16	1.25592e-12	-4.618e-09	-4.618e-09	-0.000992185	9.56312	
1.414	0.00243228	1.41677	-0.00077564	-1.61018e-09	-1.61018e-09	-3.26546e-13	-4.02856e-17	-0.00077564	3.47067	-0.00069717	-0.00069717	2.32394e-09	3.56126e-13	-1.61018e-09	-0.00069717	5.5	-7.6365e-09	-0.000689312	-1.98412e-09	-1.61018e-09	-0.00069717	-7.6365e-09	5.5	-0.000689312	-1.98412e-09	-3.26546e-13	2.32394e-09	-0.000689312	-0.000689312	7.54944	-0.000658764	-4.02856e-17	3.56126e-13	-1.98412e-09	-1.98412e-09	-0.000658764	9.56312	
1.515	0.00159862	1.41677	-0.000506549	-6.89768e-10	-6.89768e-10	-9.16124e-14	-7.49757e-18	-0.000506549	3.47067	-0.000459939	-0.000459939	1.00305e-09	1.01589e-13	-6.89768e-10	-0.000459939	5.5	-4.96505e-09	-0.000451003	-8.57779e-10	-6.89768e-10	-0.000459939	-4.96505e-09	5.5	-0.000451003	-8.57779e-10	-9.16124e-14	1.00305e-09	-0.000451003	-0.000451003	7.54944	-0.000437387	-7.49757e-18	1.01589e-13	-8.57779e-10	-8.57779e-10	-0.000437387	9.56312	
1.616	0.00105077	1.41677	-0.000330813	-2.96446e-10	-2.96446e-10	-2.57717e-14	-1.39984e-18	-0.000330813	3.47067	-0.000303433	-0.000303433	4.32952e-10	2.90555e-14	-2.96446e-10	-0.000303433	5.5	-2.85403e-09	-0.000295083	-3.71847e-10	-2.96446e-10	-0.000303433	-2.85403e-09	5.5	-0.000295083	-3.71847e-10	-2.57717e-14	4.32952e-10	-0.000295083	-0.000295083	7.54944	-0.000290404	-1.39984e-18	2.90555e-14	-3.71847e-10	-3.71847e-10	-0.000290404	9.56312	
1.717	0.000690721	1.41677	-0.000216044	-1.27586e-10	-1.27586e-10	-7.25842e-15	-2.61722e-19	-0.000216044	3.47067	-0.000200182	-0.000200182	1.86879e-10	8.3197e-15	-1.27586e-10	-0.000200182	5.5	-1.52928e-09	-0.000193067	-1.61387e-10	-1.27586e-10	-0.000200182	-1.52928e-09	5.5	-0.000193067	-1.61387e-10	-7.25842e-15	1.86879e-10	-0.000193067	-0.000193067	7.54944	-0.000192815	-2.61722e-19	8.3197e-15	-1.61387e-10	-1.61387e-10	-0.000192815	9.56312	
1.818	0.000454074	1.41677	-0.000141092	-5.49445e-11	-5.49445e-11	-2.04532e-15	-4.89625e-20	-0.000141092	3.47067	-0.000132064	-0.000132064	8.06648e-11	2.38344e-15	-5.49445e-11	-0.000132064	5.5	-7.78926e-10	-0.00012632	-7.00804e-11	-5.49445e-11	-0.000132064	-7.78926e-10	5.5	-0.00012632	-7.00804e-11	-2.04532e-15	8.06648e-11	-0.00012632	-0.00012632	7.54944	-0.00012802	-4.89625e-20	2.38344e-15	-7.00804e-11	-7.00804e-11	-0.00012802	9.56312	
1.919	0.000298525	1.41677	-9.21434e-05	-2.36679e-11	-2.36679e-11	-5.76468e-16	-9.16221e-21	-9.21434e-05	3.47067	-8.7126e-05	-8.7126e-05	3.48184e-11	6.82958e-16	-2.36679e-11	-8.7126e-05	5.5	-3.7795e-10	-8.26486e-05	-3.04384e-11	-2.36679e-11	-8.7126e-05	-3.7795e-10	5.5	-8.26486e-05	-3.04384e-11	-5.76468e-16	3.48184e-11	-8.26486e-05	-8.26486e-05	7.54944	-8.49989e-05	-9.16221e-21	6.82958e-16	-3.04384e-11	-3.04384e-11	-8.49989e-05	9.56312	
