# energy spacing d = 1
# interaction strength g = 0.8
# eigenvalues E_i, eigenvectors (C_0i, C_1i, C_2i, C_3i, C_4i, C_5i)

-0.56566       0.84187        0.37966        0.23745        0.23744        0.16164        0.090674       
2.353          -0.49264       0.81192        0.19064        0.19064        0.0094461      0.15911        
4.4            -0.16518       -0.33037       0.85232        -0.026398      0.33037        0.16518        
4.4            -0.13099       -0.26198       -0.22656       0.88152        0.26198        0.13099        
6.9258         -0.033961      0.09961        -0.33998       -0.33998       0.85741        0.15036        
8.8869         0.054406       -0.094578      -0.11794       -0.11794       -0.2467        0.94837        
