# energy spacing d = 1
# interaction strength g = -0.6
# eigenvalues E_i, eigenvectors (C_0i, C_1i, C_2i, C_3i, C_4i, C_5i)

2.8988         0.96417        -0.20854       -0.099657      -0.099662      -0.076159      0.034988       
4.8987         0.14414        0.90404        -0.27965       -0.27966       0.06333        -0.038856      
7.2            0.13548        0.27096        0.90357        -0.00032311    -0.27097       -0.13549       
7.2            0.1126         0.22519        -0.1685        0.91915        -0.22519       -0.1126        
9.2671         0.12395        0.014442       0.18149        0.18149        0.8759         -0.38903       
11.735         0.056628       0.12198        0.18464        0.18464        0.3144         0.90271        
