# energy spacing d = 1
# interaction strength g = 0.4
# eigenvalues E_i, eigenvectors (C_0i, C_1i, C_2i, C_3i, C_4i, C_5i)

0.97355        0.95666        0.22019        0.12131        0.12132        0.078734       0.026331       
3.1457         -0.25767       0.93856        0.15115        0.15115        0.012573       0.082813       
5.2            -0.094967      -0.18996       0.95382        -0.0040027     0.18996        0.094982       
5.2            -0.087437      -0.17487       -0.083049      0.95742        0.17487        0.087437       
7.3322         -0.037834      0.030376       -0.20009       -0.20009       0.94981        0.12421        
9.3486         0.017871       -0.055065      -0.075708      -0.075708      -0.15758       0.97998        
