# energy spacing d = 0
# interaction strength g = 1
# eigenvalues E_i, eigenvectors (C_0i, C_1i, C_2i, C_3i, C_4i, C_5i)

-6.00000e+00   4.08247e-01    4.08248e-01    4.08250e-01    4.08250e-01    4.08248e-01    4.08247e-01    
-2.00000e+00   -2.27583e-01   -6.68898e-01   -2.79537e-02   2.79537e-02    6.68898e-01    2.27583e-01    
-2.00000e+00   -6.69102e-01   2.28250e-01    -1.42990e-02   1.42990e-02    -2.28250e-01   6.69102e-01    
-2.00000e+00   -6.69102e-01   2.28250e-01    -1.42990e-02   1.42990e-02    -2.28250e-01   6.69102e-01    
-5.60488e-11   -2.81510e-01   -2.95784e-01   5.77290e-01    5.77290e-01    -2.95784e-01   -2.81510e-01   
-1.10940e-11   5.04070e-01    -4.95828e-01   -8.24017e-03   -8.24017e-03   -4.95828e-01   5.04070e-01    
